Age,Years_of_Experience,Job_Title,Department,Education_Level,Location_Tier,Performance_Rating,Certifications,Target_Salary
50,19,Product Manager,Data & Analytics,Bachelor's,Tier 3 / Remote,3,1,147411.36
58,23,Product Manager,Human Resources,Bachelor's,Tier 2,2,3,171044.85
45,15,Sales Executive,Human Resources,Bachelor's,Tier 2,1,0,104159.41
37,5,HR Manager,Engineering,Bachelor's,Tier 1,3,5,134168.19
34,13,HR Manager,Data & Analytics,Bachelor's,Tier 3 / Remote,4,1,125528.21
47,2,Sales Executive,Human Resources,Master's,Tier 1,3,1,115518.86
28,0,Software Engineer,Human Resources,Master's,Tier 1,3,0,106062.12
35,15,Lead Data Scientist,Engineering,Master's,Tier 1,2,1,205711.23
53,4,HR Specialist,Sales & Marketing,Bachelor's,Tier 1,3,0,96224.1
62,30,Senior Software Engineer,Engineering,Master's,Tier 3 / Remote,2,2,162126.79
32,1,Engineering Manager,Finance,Bachelor's,Tier 1,3,1,156961.76
53,32,Product Manager,Finance,Master's,Tier 2,4,1,233802.59
32,3,Senior Software Engineer,Data & Analytics,Bachelor's,Tier 2,4,5,121515.53
41,4,Senior Software Engineer,Data & Analytics,PhD,Tier 2,3,0,139110.04
55,10,Product Manager,Sales & Marketing,High School,Tier 2,3,1,128734.17
43,12,HR Specialist,Finance,Bachelor's,Tier 2,2,1,93014.01
44,2,HR Manager,Sales & Marketing,PhD,Tier 2,1,1,112849.13
50,25,Senior Software Engineer,Engineering,Master's,Tier 2,3,1,194878.58
33,9,Product Manager,Human Resources,Master's,Tier 1,2,0,168182.36
60,39,Financial Analyst,Human Resources,Master's,Tier 2,4,2,222785.32
52,23,Lead Data Scientist,Sales & Marketing,Master's,Tier 1,5,1,276071.82
50,20,Sales Executive,Engineering,Bachelor's,Tier 2,5,0,148648.51
52,5,Product Manager,Finance,Bachelor's,Tier 2,3,0,123661.44
33,1,Sales Executive,Data & Analytics,Bachelor's,Tier 3 / Remote,4,0,66110.26
56,19,Lead Data Scientist,Engineering,Master's,Tier 3 / Remote,3,1,174464.05
62,5,Senior Software Engineer,Engineering,Master's,Tier 1,3,2,155289.29
48,24,Engineering Manager,Finance,Bachelor's,Tier 3 / Remote,1,0,150377.79
36,2,Financial Analyst,Human Resources,Master's,Tier 1,1,0,106800.24
51,10,Marketing Specialist,Engineering,Bachelor's,Tier 2,2,1,92093.38
28,0,Financial Analyst,Human Resources,Bachelor's,Tier 2,2,0,73678.87
57,27,Financial Analyst,Finance,Bachelor's,Tier 1,3,0,188680.24
45,25,Senior Software Engineer,Finance,Master's,Tier 3 / Remote,3,1,164699.03
39,17,Financial Analyst,Sales & Marketing,Bachelor's,Tier 3 / Remote,3,1,115975.95
45,12,Lead Data Scientist,Data & Analytics,Bachelor's,Tier 3 / Remote,1,4,126723.02
53,4,Lead Data Scientist,Human Resources,PhD,Tier 1,2,0,181900.43
33,11,Senior Software Engineer,Engineering,High School,Tier 3 / Remote,4,2,113726.42
49,5,HR Specialist,Engineering,Master's,Tier 3 / Remote,2,0,72909.21
32,5,Engineering Manager,Sales & Marketing,Master's,Tier 3 / Remote,4,0,148068.73
24,0,HR Manager,Engineering,High School,Tier 2,3,2,80526.47
58,27,Marketing Specialist,Engineering,Bachelor's,Tier 2,5,2,170662.39
24,1,Sales Executive,Engineering,Bachelor's,Tier 2,3,2,80066.19
50,29,HR Manager,Data & Analytics,High School,Tier 2,4,5,185735.8
53,11,Marketing Specialist,Human Resources,Bachelor's,Tier 1,4,3,130301.73
59,37,HR Specialist,Engineering,Master's,Tier 3 / Remote,2,0,154737.21
52,24,HR Manager,Sales & Marketing,Bachelor's,Tier 2,1,1,148233.27
22,0,Sales Executive,Engineering,Master's,Tier 1,3,5,112877.64
58,1,Lead Data Scientist,Sales & Marketing,Bachelor's,Tier 2,3,2,131854.39
42,3,Product Manager,Product,Bachelor's,Tier 2,3,0,114929.01
62,35,Senior Software Engineer,Engineering,Bachelor's,Tier 1,3,1,245166.52
41,5,Software Engineer,Human Resources,Bachelor's,Tier 2,3,4,95829.09
32,11,Product Manager,Human Resources,PhD,Tier 1,3,2,212628.37
31,5,Lead Data Scientist,Data & Analytics,High School,Tier 2,4,1,132224.32
24,1,Marketing Specialist,Data & Analytics,Bachelor's,Tier 2,3,1,77805.61
35,12,Software Engineer,Human Resources,Bachelor's,Tier 1,4,3,151263.87
52,28,HR Manager,Engineering,Bachelor's,Tier 2,2,1,164674.95
56,2,Senior Software Engineer,Product,Master's,Tier 1,1,0,130141.92
30,4,Software Engineer,Product,High School,Tier 1,4,0,92167.06
27,0,Marketing Specialist,Finance,Master's,Tier 2,4,1,83696.39
50,20,Product Manager,Finance,Bachelor's,Tier 1,3,1,198629.62
43,22,Financial Analyst,Finance,PhD,Tier 1,3,4,222835.2
24,3,Software Engineer,Data & Analytics,Bachelor's,Tier 1,2,3,98150.7
23,3,Financial Analyst,Sales & Marketing,Master's,Tier 1,5,5,149499.96
49,3,Marketing Specialist,Finance,PhD,Tier 2,3,0,107623.89
58,31,Product Manager,Engineering,Bachelor's,Tier 2,2,4,193811.59
26,2,Marketing Specialist,Sales & Marketing,Master's,Tier 2,2,1,80463.1
30,4,Financial Analyst,Finance,Bachelor's,Tier 3 / Remote,3,1,79050.15
53,13,Financial Analyst,Finance,PhD,Tier 3 / Remote,1,0,109910.6
38,0,Sales Executive,Data & Analytics,Bachelor's,Tier 1,3,1,78832.09
32,7,Software Engineer,Engineering,Master's,Tier 1,3,4,141611.13
59,6,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 3 / Remote,3,0,74132.89
56,1,Financial Analyst,Sales & Marketing,Bachelor's,Tier 1,2,2,98097.7
39,18,HR Specialist,Sales & Marketing,Master's,Tier 2,3,4,134837.13
57,32,Sales Executive,Human Resources,Bachelor's,Tier 1,2,1,183885.47
40,12,Senior Software Engineer,Engineering,Master's,Tier 1,3,4,190810.41
46,14,Engineering Manager,Engineering,High School,Tier 2,4,0,164986.52
61,41,Marketing Specialist,Human Resources,Bachelor's,Tier 2,5,3,219138.62
52,30,Sales Executive,Finance,Master's,Tier 2,5,1,198554.86
44,5,Senior Software Engineer,Sales & Marketing,High School,Tier 3 / Remote,2,1,86168.41
35,2,Marketing Specialist,Sales & Marketing,Master's,Tier 3 / Remote,5,2,87521.05
48,2,Marketing Specialist,Sales & Marketing,Master's,Tier 1,3,1,100983.45
56,20,Lead Data Scientist,Sales & Marketing,Bachelor's,Tier 2,5,0,197488.77
34,3,Lead Data Scientist,Product,Master's,Tier 3 / Remote,4,4,135568.0
57,37,HR Manager,Sales & Marketing,Bachelor's,Tier 3 / Remote,3,4,184895.14
45,20,Engineering Manager,Sales & Marketing,Master's,Tier 1,4,0,255956.68
54,12,Sales Executive,Engineering,Master's,Tier 3 / Remote,2,1,99583.56
28,4,Lead Data Scientist,Finance,Master's,Tier 3 / Remote,1,1,112440.98
30,1,Engineering Manager,Product,Master's,Tier 1,5,3,196441.05
42,1,Senior Software Engineer,Human Resources,Master's,Tier 2,5,2,133362.82
53,17,Financial Analyst,Finance,Bachelor's,Tier 2,2,2,125211.12
23,3,Senior Software Engineer,Product,Bachelor's,Tier 3 / Remote,3,1,94291.26
46,13,HR Specialist,Finance,PhD,Tier 2,4,1,143335.54
22,1,Software Engineer,Finance,Master's,Tier 3 / Remote,2,3,81146.15
32,1,Lead Data Scientist,Finance,PhD,Tier 2,4,0,167757.31
37,13,Lead Data Scientist,Product,Master's,Tier 2,4,0,184130.14
44,6,Sales Executive,Data & Analytics,Master's,Tier 2,4,0,109978.03
36,6,Marketing Specialist,Engineering,Master's,Tier 2,4,3,111376.98
48,18,Marketing Specialist,Finance,Bachelor's,Tier 1,2,2,134856.0
37,10,Software Engineer,Sales & Marketing,Bachelor's,Tier 1,3,1,127094.07
54,1,Product Manager,Sales & Marketing,Master's,Tier 2,3,1,126257.98
60,3,Sales Executive,Finance,Bachelor's,Tier 2,3,2,86299.9
29,5,Product Manager,Finance,Bachelor's,Tier 2,3,1,124162.83
22,1,HR Specialist,Data & Analytics,PhD,Tier 3 / Remote,3,0,85008.72
40,10,Lead Data Scientist,Data & Analytics,Bachelor's,Tier 1,4,0,194184.44
47,14,Lead Data Scientist,Human Resources,Master's,Tier 1,3,2,213427.93
58,13,Senior Software Engineer,Human Resources,Bachelor's,Tier 1,4,0,176529.89
24,2,HR Specialist,Product,Master's,Tier 2,5,0,96157.22
45,13,HR Manager,Data & Analytics,Bachelor's,Tier 1,1,1,140532.31
43,2,Sales Executive,Data & Analytics,PhD,Tier 2,3,3,113594.45
22,2,Lead Data Scientist,Sales & Marketing,Bachelor's,Tier 3 / Remote,3,2,115468.71
60,2,Lead Data Scientist,Sales & Marketing,Bachelor's,Tier 1,3,0,161319.83
30,3,Product Manager,Engineering,High School,Tier 1,3,0,125904.72
54,16,Software Engineer,Sales & Marketing,High School,Tier 2,4,3,127193.9
44,12,Product Manager,Human Resources,Master's,Tier 1,5,0,206493.91
55,21,Engineering Manager,Engineering,Master's,Tier 3 / Remote,2,1,168073.73
56,33,Lead Data Scientist,Product,High School,Tier 1,4,0,268748.67
31,11,Product Manager,Product,Master's,Tier 3 / Remote,4,3,142990.77
53,29,HR Manager,Sales & Marketing,Master's,Tier 3 / Remote,3,0,164142.84
23,0,Software Engineer,Data & Analytics,Bachelor's,Tier 1,3,0,84924.47
28,5,HR Manager,Data & Analytics,Bachelor's,Tier 1,3,1,124068.72
45,13,Senior Software Engineer,Finance,High School,Tier 2,2,0,122832.55
24,3,Financial Analyst,Human Resources,PhD,Tier 1,3,1,148323.02
33,11,Financial Analyst,Product,Bachelor's,Tier 1,3,2,142288.8
60,36,Sales Executive,Data & Analytics,Bachelor's,Tier 1,2,1,200639.26
57,35,Software Engineer,Human Resources,Master's,Tier 1,3,1,227230.12
48,2,Financial Analyst,Human Resources,High School,Tier 2,3,1,77296.8
22,1,Engineering Manager,Engineering,Bachelor's,Tier 3 / Remote,3,4,117096.36
57,3,Financial Analyst,Human Resources,Bachelor's,Tier 3 / Remote,3,2,70187.56
53,11,Product Manager,Sales & Marketing,Bachelor's,Tier 3 / Remote,4,0,125612.59
48,14,Lead Data Scientist,Human Resources,Bachelor's,Tier 1,2,2,190694.28
52,1,HR Specialist,Engineering,Master's,Tier 3 / Remote,5,0,76895.95
54,32,Senior Software Engineer,Engineering,Bachelor's,Tier 1,3,2,239697.98
53,14,Software Engineer,Human Resources,Master's,Tier 1,2,4,153962.75
25,2,HR Manager,Finance,Bachelor's,Tier 2,3,3,99114.35
46,18,Sales Executive,Data & Analytics,Master's,Tier 3 / Remote,4,0,120299.4
60,36,HR Specialist,Finance,Master's,Tier 1,3,0,226044.09
50,21,Product Manager,Human Resources,Bachelor's,Tier 1,2,5,201297.82
30,2,Engineering Manager,Engineering,Master's,Tier 3 / Remote,5,2,145146.36
35,11,Product Manager,Engineering,PhD,Tier 1,4,2,222651.17
26,1,Sales Executive,Data & Analytics,Bachelor's,Tier 3 / Remote,4,2,61127.44
38,11,Senior Software Engineer,Data & Analytics,Master's,Tier 1,2,1,170750.21
53,3,HR Specialist,Human Resources,Master's,Tier 2,4,1,101349.14
27,4,Sales Executive,Finance,Master's,Tier 3 / Remote,3,1,88604.99
26,2,Senior Software Engineer,Product,Bachelor's,Tier 3 / Remote,2,2,87682.84
50,21,Lead Data Scientist,Sales & Marketing,Bachelor's,Tier 2,3,5,196261.62
49,19,HR Manager,Product,PhD,Tier 1,3,3,224269.13
31,4,Senior Software Engineer,Finance,Bachelor's,Tier 2,3,0,116136.27
44,11,Sales Executive,Sales & Marketing,Master's,Tier 2,5,0,132334.03
40,7,Marketing Specialist,Human Resources,Bachelor's,Tier 1,4,3,117455.42
25,0,Product Manager,Finance,PhD,Tier 3 / Remote,3,0,115024.25
53,32,HR Specialist,Data & Analytics,Bachelor's,Tier 1,4,0,200945.14
41,20,Marketing Specialist,Data & Analytics,Master's,Tier 2,2,2,133143.13
49,21,Senior Software Engineer,Product,Bachelor's,Tier 1,2,1,190253.57
57,31,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 1,3,2,195030.85
44,10,Sales Executive,Finance,Bachelor's,Tier 2,3,0,100516.27
24,1,Senior Software Engineer,Sales & Marketing,Bachelor's,Tier 1,3,2,125584.58
45,17,HR Specialist,Human Resources,Master's,Tier 1,3,5,164422.77
23,1,HR Manager,Engineering,Bachelor's,Tier 2,5,4,119126.03
39,11,HR Specialist,Data & Analytics,Master's,Tier 1,2,3,127497.07
53,33,Senior Software Engineer,Engineering,High School,Tier 1,3,3,226763.91
51,6,Sales Executive,Sales & Marketing,Bachelor's,Tier 1,3,1,110911.88
59,7,Engineering Manager,Human Resources,Master's,Tier 1,3,0,190731.05
48,22,Lead Data Scientist,Product,Bachelor's,Tier 3 / Remote,2,0,156223.04
59,25,HR Specialist,Data & Analytics,Bachelor's,Tier 2,3,2,138176.81
59,37,Engineering Manager,Product,Master's,Tier 1,3,1,294646.3
35,14,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 1,3,2,133484.21
22,0,Senior Software Engineer,Finance,Bachelor's,Tier 1,5,1,138010.33
22,0,Engineering Manager,Engineering,Master's,Tier 2,3,1,139804.45
61,29,Product Manager,Sales & Marketing,Master's,Tier 2,4,1,221906.51
29,2,Lead Data Scientist,Human Resources,Master's,Tier 1,4,2,180997.9
38,17,Engineering Manager,Engineering,Bachelor's,Tier 1,3,0,211189.03
22,1,Marketing Specialist,Human Resources,Master's,Tier 3 / Remote,3,2,76917.33
35,0,Product Manager,Product,Master's,Tier 2,5,2,136291.6
34,4,HR Manager,Product,Master's,Tier 2,3,2,116982.36
51,13,HR Specialist,Sales & Marketing,Master's,Tier 3 / Remote,4,0,110925.96
34,0,HR Specialist,Engineering,Master's,Tier 1,3,1,98102.07
24,3,Senior Software Engineer,Data & Analytics,PhD,Tier 2,3,1,143715.8
43,16,Sales Executive,Sales & Marketing,High School,Tier 2,3,0,106858.98
56,11,Financial Analyst,Data & Analytics,High School,Tier 1,3,2,131227.07
35,2,Software Engineer,Sales & Marketing,Bachelor's,Tier 2,3,2,81824.41
61,3,Marketing Specialist,Finance,Bachelor's,Tier 1,3,1,85518.2
43,12,Marketing Specialist,Product,Master's,Tier 2,3,0,118108.27
54,21,HR Manager,Data & Analytics,Master's,Tier 1,1,0,179852.62
33,6,Lead Data Scientist,Data & Analytics,Bachelor's,Tier 3 / Remote,5,2,141323.68
45,17,Senior Software Engineer,Sales & Marketing,Master's,Tier 1,5,3,228116.87
26,0,Marketing Specialist,Finance,High School,Tier 1,3,0,62662.39
30,7,Financial Analyst,Sales & Marketing,Bachelor's,Tier 1,3,1,124864.77
23,2,HR Specialist,Finance,Bachelor's,Tier 1,3,1,86479.73
52,13,HR Specialist,Product,Bachelor's,Tier 3 / Remote,3,2,92857.0
50,21,Senior Software Engineer,Human Resources,Bachelor's,Tier 3 / Remote,4,1,142812.26
50,7,Sales Executive,Human Resources,Bachelor's,Tier 2,1,4,87621.92
57,16,Lead Data Scientist,Sales & Marketing,Bachelor's,Tier 2,3,2,168575.42
51,2,Product Manager,Data & Analytics,PhD,Tier 2,3,0,150690.79
43,13,HR Manager,Data & Analytics,Bachelor's,Tier 1,3,4,164206.79
42,17,Sales Executive,Data & Analytics,PhD,Tier 3 / Remote,5,0,135843.26
62,21,HR Manager,Human Resources,Bachelor's,Tier 2,3,1,155214.1
33,13,Marketing Specialist,Data & Analytics,Bachelor's,Tier 1,3,0,131336.55
28,6,Senior Software Engineer,Engineering,Bachelor's,Tier 3 / Remote,3,1,104055.3
46,23,Software Engineer,Product,Bachelor's,Tier 3 / Remote,3,1,127162.46
29,3,Sales Executive,Data & Analytics,Bachelor's,Tier 1,4,0,104413.01
54,24,HR Specialist,Data & Analytics,High School,Tier 2,5,1,141244.02
37,3,Financial Analyst,Engineering,High School,Tier 2,3,1,77727.54
61,12,Marketing Specialist,Data & Analytics,PhD,Tier 1,3,2,166924.26
31,5,Sales Executive,Sales & Marketing,Master's,Tier 3 / Remote,4,2,89058.31
33,8,Senior Software Engineer,Engineering,Bachelor's,Tier 2,2,1,112835.23
43,21,Product Manager,Human Resources,Bachelor's,Tier 2,3,5,182053.71
28,1,Lead Data Scientist,Product,Master's,Tier 2,3,1,139480.69
42,9,Software Engineer,Sales & Marketing,High School,Tier 1,3,0,106299.39
61,17,Engineering Manager,Data & Analytics,High School,Tier 1,2,1,188428.4
59,39,Senior Software Engineer,Finance,Bachelor's,Tier 1,3,5,269562.02
43,23,Lead Data Scientist,Product,PhD,Tier 3 / Remote,3,2,193882.66
30,6,HR Manager,Human Resources,PhD,Tier 3 / Remote,4,2,132153.32
41,18,Engineering Manager,Product,Bachelor's,Tier 1,3,3,223586.8
34,5,Software Engineer,Finance,Bachelor's,Tier 2,3,0,86582.98
45,12,Lead Data Scientist,Engineering,Bachelor's,Tier 2,4,2,171954.49
51,0,Engineering Manager,Product,Master's,Tier 1,2,1,160828.07
62,2,Lead Data Scientist,Product,Bachelor's,Tier 1,1,1,130703.49
39,10,Lead Data Scientist,Sales & Marketing,Bachelor's,Tier 1,4,0,192954.69
46,9,Engineering Manager,Data & Analytics,Master's,Tier 2,2,1,160309.0
41,9,Financial Analyst,Data & Analytics,Master's,Tier 2,3,4,130481.24
32,1,Financial Analyst,Human Resources,Bachelor's,Tier 2,3,0,83265.3
61,13,Software Engineer,Sales & Marketing,High School,Tier 3 / Remote,2,1,84427.31
55,15,Product Manager,Engineering,Bachelor's,Tier 2,3,2,156972.45
44,24,Senior Software Engineer,Product,Bachelor's,Tier 1,3,3,211435.81
47,12,Marketing Specialist,Product,High School,Tier 1,5,1,120734.65
44,9,Product Manager,Product,Master's,Tier 1,4,1,184083.57
54,11,Product Manager,Data & Analytics,Bachelor's,Tier 2,3,2,144604.82
46,12,Marketing Specialist,Product,Master's,Tier 2,4,5,133941.79
55,1,Engineering Manager,Sales & Marketing,Bachelor's,Tier 2,3,2,136661.4
47,7,Marketing Specialist,Data & Analytics,High School,Tier 2,3,2,84635.89
60,2,Engineering Manager,Sales & Marketing,Master's,Tier 1,3,3,180233.96
26,0,Lead Data Scientist,Sales & Marketing,PhD,Tier 3 / Remote,4,1,142005.81
50,4,Lead Data Scientist,Data & Analytics,PhD,Tier 3 / Remote,3,1,139222.13
51,16,Sales Executive,Data & Analytics,Master's,Tier 3 / Remote,4,4,126948.1
48,24,Product Manager,Engineering,Master's,Tier 3 / Remote,4,4,186844.89
58,33,Marketing Specialist,Human Resources,Bachelor's,Tier 1,3,1,201640.68
46,19,Software Engineer,Product,Bachelor's,Tier 2,3,2,137321.8
31,1,Lead Data Scientist,Product,Bachelor's,Tier 2,4,0,136034.25
55,22,Engineering Manager,Product,High School,Tier 1,2,2,201549.14
33,1,HR Specialist,Human Resources,Bachelor's,Tier 2,3,1,68066.53
50,5,Lead Data Scientist,Finance,High School,Tier 2,3,0,122919.88
60,6,Product Manager,Finance,Master's,Tier 2,2,2,133258.42
40,20,HR Manager,Sales & Marketing,Bachelor's,Tier 3 / Remote,5,0,142868.5
40,3,Engineering Manager,Engineering,Master's,Tier 1,4,3,196895.4
50,4,Sales Executive,Human Resources,High School,Tier 2,4,5,82972.12
23,0,Software Engineer,Engineering,Bachelor's,Tier 3 / Remote,2,0,61974.04
47,10,HR Specialist,Finance,High School,Tier 2,3,0,79794.79
58,2,Financial Analyst,Product,Bachelor's,Tier 3 / Remote,3,5,79393.27
55,19,HR Manager,Product,High School,Tier 3 / Remote,4,2,120241.08
51,17,Sales Executive,Product,Master's,Tier 1,3,1,160896.0
33,4,HR Specialist,Data & Analytics,Master's,Tier 1,5,0,118601.17
41,3,Product Manager,Product,Bachelor's,Tier 1,4,4,155323.75
54,31,Sales Executive,Finance,Bachelor's,Tier 2,2,1,150760.46
30,6,Sales Executive,Engineering,PhD,Tier 2,2,3,118948.18
23,1,Lead Data Scientist,Human Resources,PhD,Tier 3 / Remote,2,4,134278.43
49,20,Lead Data Scientist,Engineering,Bachelor's,Tier 1,2,2,212973.21
55,14,Senior Software Engineer,Product,Master's,Tier 2,3,0,158711.33
42,14,HR Specialist,Sales & Marketing,Master's,Tier 2,3,4,125934.92
40,1,Engineering Manager,Product,Master's,Tier 1,1,2,155754.62
35,12,Financial Analyst,Sales & Marketing,Master's,Tier 2,3,4,134610.0
38,12,Engineering Manager,Engineering,Bachelor's,Tier 3 / Remote,1,0,120930.16
26,5,HR Specialist,Human Resources,Master's,Tier 3 / Remote,5,2,86935.32
42,11,Marketing Specialist,Sales & Marketing,Bachelor's,Tier 2,2,0,102813.26
43,14,Sales Executive,Data & Analytics,Bachelor's,Tier 3 / Remote,2,1,83633.52
61,12,HR Specialist,Data & Analytics,Bachelor's,Tier 3 / Remote,2,3,86335.67
41,17,Software Engineer,Human Resources,Bachelor's,Tier 2,4,1,133682.85
49,0,Software Engineer,Engineering,Bachelor's,Tier 2,5,0,84145.41
53,29,Software Engineer,Engineering,Bachelor's,Tier 2,3,0,155810.83
40,20,Product Manager,Sales & Marketing,Bachelor's,Tier 1,3,2,194627.69
49,6,Software Engineer,Product,Bachelor's,Tier 1,3,0,109515.26
44,6,Lead Data Scientist,Human Resources,Bachelor's,Tier 2,4,1,148933.96
54,15,Product Manager,Sales & Marketing,High School,Tier 1,3,0,162188.59
39,14,Sales Executive,Data & Analytics,Master's,Tier 1,4,3,166970.99
56,16,Product Manager,Finance,Bachelor's,Tier 1,4,0,191977.79
58,11,Software Engineer,Engineering,Bachelor's,Tier 2,4,3,120825.71
57,34,Senior Software Engineer,Finance,Master's,Tier 1,3,2,263144.86
40,14,HR Manager,Finance,Master's,Tier 1,3,3,175702.72
47,21,Senior Software Engineer,Sales & Marketing,Bachelor's,Tier 1,3,0,193765.33
57,27,Financial Analyst,Sales & Marketing,Master's,Tier 3 / Remote,4,1,159046.44
47,26,Engineering Manager,Data & Analytics,Master's,Tier 3 / Remote,5,0,206897.94
28,5,HR Specialist,Human Resources,PhD,Tier 2,3,1,116226.16
44,19,Product Manager,Data & Analytics,Bachelor's,Tier 2,3,1,169647.47
26,4,Software Engineer,Sales & Marketing,High School,Tier 3 / Remote,4,3,75766.41
44,23,HR Specialist,Finance,Bachelor's,Tier 3 / Remote,4,1,120789.16
57,36,Marketing Specialist,Engineering,PhD,Tier 2,4,3,221429.08
53,25,HR Manager,Product,Bachelor's,Tier 3 / Remote,3,3,145854.46
36,5,Software Engineer,Engineering,Bachelor's,Tier 1,2,1,103721.48
48,18,Software Engineer,Data & Analytics,PhD,Tier 3 / Remote,3,1,138088.23
38,11,Senior Software Engineer,Product,Master's,Tier 2,1,5,135949.13
41,14,Marketing Specialist,Product,Master's,Tier 2,3,0,123449.11
37,0,Product Manager,Data & Analytics,Bachelor's,Tier 1,3,2,133389.93
49,26,Senior Software Engineer,Human Resources,PhD,Tier 1,3,4,265780.23
52,29,HR Specialist,Sales & Marketing,Bachelor's,Tier 2,3,1,158189.01
