Age,Years_of_Experience,Target_Salary
37,1,1734.5560725440828
50,5,12898.922197275027
46,3,10175.410843470303
41,7,14963.848180993147
46,22,16381.044149635118
38,14,12737.966557467073
57,8,7063.2297436709
27,39,28257.60761114769
45,10,16148.375758877975
51,16,8583.175333810193
30,30,21183.332705796718
47,24,20541.252683466137
58,18,21461.372667406846
54,22,20508.25365207465
38,8,10442.793173791975
49,5,-3553.80499790487
53,16,22728.443047924007
31,24,15069.737552074974
51,27,26917.12797633394
39,8,14636.149944316532
41,31,24118.17601652755
25,24,14339.18816476786
33,13,13780.589956455226
50,15,10131.168020758036
44,28,25738.147458680185
54,3,13771.739219922043
37,20,18860.617139804148
48,1,11303.401865687138
41,16,11725.454674423569
35,8,18582.796669156265
54,20,19372.52714576743
37,14,13113.289698576342
42,17,14247.142379434606
49,3,8689.864003809313
39,25,21085.03852809258
43,17,9427.690265749854
42,6,11170.431558847484
50,39,33493.1864310093
45,18,14526.660785506134
52,7,10339.169439556372
49,33,24821.50692559515
31,9,9728.870812153358
59,10,12763.42063600938
22,24,12743.726038343591
38,2,2831.3427096421146
51,39,31040.309537328616
56,0,15578.761240480031
38,19,14682.3944591267
59,8,5134.041407638052
57,7,9398.878022566605
50,27,11316.167801604692
56,2,-9.255783401962617
28,24,13244.016597289537
58,23,20786.55343555043
22,16,11474.879986305226
37,19,14489.246465040867
58,20,22995.217710988414
28,3,4917.584176923279
58,19,7725.635058796646
58,23,29332.374997525832
58,21,15049.34646988225
29,20,21448.436820305003
39,33,20929.791870525056
50,19,25491.039225325356
35,37,22127.576349885258
49,24,23849.874126350715
33,32,25264.8602068822
40,39,21879.653205464292
40,12,24802.364572829683
26,1,7767.471701268159
49,1,14242.93829078355
50,26,18766.564492445228
35,19,19000.377140952427
45,12,14939.437709034408
59,33,26386.507135336095
49,28,21525.350195288436
53,23,18329.63296415168
36,26,15710.345298206314
48,12,17337.398229909344
22,11,8365.917351905111
29,17,12597.81840502885
59,39,27632.047595613334
37,18,23159.074246982513
22,18,2951.410983294545
41,15,11817.936769361264
31,13,3353.8333230001044
40,9,9427.753971571392
24,23,24245.43294952375
37,5,10746.330673456512
32,34,19556.24392243736
28,29,17125.998620222425
40,21,11737.186909066932
33,38,24235.009702291176
54,16,22017.144530923444
23,27,21051.45646607925
28,38,28595.518701220524
35,14,9843.847147636556
58,37,24727.443528276664
31,15,23010.224905259696
47,2,5621.973418086869
47,4,8214.348193449983
35,27,15802.525267492367
45,4,11423.637004548425
53,35,38070.47878883696
33,36,29627.101926368243
48,20,21664.94569601102
27,32,23090.64799794725
49,4,11170.62284718679
44,19,17840.729522495312
55,21,8112.579841202518
51,9,15784.44337952392
56,27,25868.42450104888
38,1,-3932.7130236454977
46,12,10722.694972836316
59,26,21326.449343477077
49,37,29762.22001617378
52,11,15073.635439885193
44,37,24365.42582112162
24,7,8838.908605587867
37,6,13507.773880219574
57,11,8212.083404803874
29,15,2101.357477600881
39,32,37091.8258010882
48,8,6367.623803088786
35,34,18772.903658179326
31,28,28992.06141266429
29,12,18978.942572004184
25,0,12218.672344829818
23,1,6425.721098944832
49,4,15006.939449180187
30,12,13816.762088619598
56,7,16424.420116481608
41,13,6669.669877555936
47,34,31133.76346788706
59,24,29244.755467933872
55,5,9635.520807934598
51,16,11050.203013995131
23,29,17596.49902913964
43,2,3916.0461945954685
44,17,13115.334697863611
33,11,8710.881832963762
33,24,17516.531109230367
26,7,14442.9350791984
47,19,22053.64755861931
43,16,17065.42772651971
51,35,34173.11325968354
44,31,30958.256045432503
37,31,27825.97042795925
29,12,15794.086322848932
59,36,33723.77839322002
34,11,11727.467341283433
53,13,9352.602512989812
55,31,33226.491012964194
37,24,17107.508987796533
38,37,21804.628516306453
43,9,12191.82903910708
43,4,4067.3863553625197
50,6,14509.903412799078
45,37,26927.079356604918
45,1,11038.560121971452
56,18,3692.275683726106
49,26,13249.920275543278
55,21,14631.529619841356
24,5,2912.6309527354697
43,20,21159.03209136697
57,8,20690.787323720804
32,25,16639.716812467053
35,9,9448.421942089872
55,28,17314.95098293943
23,22,13568.73476417037
49,0,7504.191834085497
35,3,2539.5281895899907
57,32,24243.658081283796
59,36,20740.84694614311
39,7,5419.015782915174
57,17,19252.042080301784
51,30,22572.025698996636
46,16,14565.70451716246
52,12,5628.373676907566
43,10,12416.509818405633
57,26,17360.923748746798
46,15,14569.17520578575
42,31,25142.075748421852
43,7,9239.42761994541
35,0,2246.368797363909
50,33,34283.094028023486
30,6,4719.616885746943
42,23,21789.79192293504
43,24,20564.18383613225
32,27,24377.19563850425
36,13,19248.47124467978
35,26,17435.65079039886
38,33,23329.7588838602
46,13,13445.531449809825
45,37,29630.38329715501
27,6,8076.929712228124
27,14,14628.12902271527
27,36,28425.164215522018
46,34,26082.79356491641
41,15,11434.9087347497
48,22,28042.28050335391
40,12,19768.984119369867
56,28,28127.123427417377
58,19,22159.481235168685
46,19,18098.64959649858
33,29,26623.57293891196
36,25,12034.278063007816
50,22,10152.855612538584
48,32,26013.994181721486
50,36,26426.21987366549
57,38,25877.62788300705
55,5,9019.157107547158
51,8,8296.565056667714
45,26,20475.080458262277
36,29,23144.684443813698
52,29,21753.03593550835
55,15,13684.101917673797
38,26,21767.42548194196
23,33,15480.533586659607
53,11,20103.82653092841
33,33,32733.52245770704
59,35,30463.821457763126
35,1,8164.7415740243605
53,26,29395.07874854513
30,14,20769.361865926643
22,39,26260.998821220644
45,15,16158.244953364456
45,22,12317.679514246727
43,34,22336.528643914076
36,18,21717.771590775756
48,6,10978.629131127125
25,14,15924.19544981568
46,7,13480.650794565512
58,8,17922.93561730748
29,38,21422.092862578604
43,1,6449.518098291487
24,11,11264.053991863011
29,12,24646.68919742953
29,27,26220.301532181154
45,20,24424.22119014634
44,17,8513.477488473378
35,39,30183.868960045536
27,10,8560.781256700648
42,18,18266.615934561305
41,11,16265.51646791973
22,18,8378.554431119912
32,20,20362.228860568066
51,20,20577.120401299984
57,13,20990.547107690494
31,3,6481.049641398506
39,5,8416.443354971503
32,31,19868.493921062516
29,4,13117.277017537026
26,9,7152.995879539221
58,16,23083.029992483913
22,30,18331.617703343967
38,31,20246.40234618375
41,17,11283.69607077372
53,32,20395.76978769835
39,14,9563.42640436241
42,29,26720.118616996555
38,30,14564.2077221945
33,7,16269.826282960685
25,18,11569.84777109562
47,5,11839.642437378881
36,14,12733.371480799686
36,13,5389.824695408328
27,10,11266.609598450625
46,0,3233.0161629788226
26,36,22886.669463490016
42,5,9812.040284585884
23,36,15995.388267522736
23,28,22872.386912769274
38,20,17988.853944449023
48,4,12661.541946604932
34,38,26005.087910860842
49,1,6664.184856215209
48,28,22691.351303782045
49,36,23978.666853635063
27,22,15077.477396548
29,7,11703.491387762324
44,7,7980.469777116937
36,25,21951.468177172126
24,34,28861.54703555675
58,6,9849.714377578219
22,22,15279.397054702093
50,12,10954.45744309686
56,34,23420.54690457172
38,26,23629.24234812378
27,14,13248.536921096756
53,22,25901.781761140184
34,37,23925.36958035575
26,17,16894.478373256497
24,0,2190.487265033942
27,21,23396.356228406756
47,36,23216.676528409233
37,5,4759.006212383383
36,39,17173.30509757233
51,6,3394.1380860653817
49,0,9326.512748954885
41,30,26858.46318890861
28,36,24094.070084750925
52,7,18309.687419004596
56,39,22199.900088702278
41,13,17562.62847012526
59,27,26422.285524767583
58,15,16033.279329638055
52,14,15291.534971550096
54,15,23000.054724844096
58,38,30272.584999480285
38,18,18693.823901233256
46,30,20425.57087492293
32,22,19353.869395534875
59,27,24541.787487387806
42,30,22902.113528430073
52,14,12582.84249633403
26,13,13817.906238116542
47,24,17738.687776435585
46,25,19435.267201805942
33,30,11981.820318640763
44,39,20688.136324539846
47,23,15874.206997379337
31,8,6323.642819526492
55,15,19668.74652333168
32,38,24857.38436795173
44,4,7568.554923908005
45,3,1330.0406769639949
38,13,13015.28377274124
50,37,25963.943486958175
34,6,10970.276633372976
48,29,22145.15525033832
28,39,28794.214809833757
49,35,27515.01890468928
27,9,18546.316263761553
52,22,26447.623816287618
52,32,30615.279135382458
32,5,-499.78969454627077
29,25,22496.979726474376
34,12,12295.59835899879
28,33,12035.78061450855
53,21,14293.512606289549
56,5,15942.714767044541
33,6,9836.089960673235
47,29,23767.670971682383
38,17,9820.44175919595
39,37,28818.538154356625
55,19,14786.610324837382
39,8,6964.969613630893
58,7,5062.012227619878
55,20,22343.87128347696
26,18,21443.670844878165
46,6,18660.11046027395
48,24,21394.404247732084
57,37,31468.8577234682
40,10,8378.851338082615
55,32,28933.705530912357
42,29,22520.1300567195
43,34,12706.959051111055
39,22,21667.88517677195
30,8,8768.31119064806
53,15,18256.400925138412
52,22,12934.5300520146
39,21,18044.01794703692
33,28,16499.018170003586
31,9,20557.736752408353
25,18,17130.672876445227
33,7,2046.6617974556693
55,34,36593.13162195991
27,27,23201.0277792294
25,25,13974.94402727148
55,39,21127.45885025778
42,11,3456.7736936230867
48,12,18337.29669878509
26,7,2973.674414665741
29,27,18964.453990492642
39,28,14159.4045747743
32,14,14407.350405702107
27,19,14743.177099638262
53,25,17601.616992552674
57,13,6905.242835424991
57,23,19165.200312759407
53,14,14021.25495875817
22,30,18988.55006392662
50,17,13398.105232124304
44,12,7732.321763156008
43,25,15730.40946267074
32,14,14374.752050412895
42,30,23886.405311451006
33,25,13319.973721804183
31,33,21850.86381575363
52,3,13630.426644349234
52,38,20822.873695959155
25,1,9521.474702530191
35,2,17751.46832348999
48,15,17118.96073857943
22,35,20882.540599708238
29,2,7087.45278736805
30,27,33719.81715218471
33,31,21903.73633205985
44,9,7261.668624497699
24,22,14158.75109343717
51,31,29526.85082857289
38,7,8726.266256489187
49,28,17446.481221723545
31,36,32359.80187730094
23,3,3619.859614038495
38,11,8048.571557955208
40,26,17371.905979434705
49,9,8708.532064777646
33,34,22407.620766807016
51,31,24455.668769084077
51,33,19473.658610227307
39,12,15572.997176723688
25,15,14065.824598769645
45,11,13273.081513311006
42,14,16825.97785827525
57,29,27206.729539358617
27,26,5398.128405827318
53,28,28536.903467512715
50,1,7631.415004645196
41,26,17931.002779593713
52,25,30555.799130929685
57,38,28627.117783892383
49,8,4259.649251023593
59,25,14031.120789391305
50,37,26482.476333814924
36,18,13729.553267099292
29,39,24352.59518583721
27,28,13253.44905580392
26,0,-62.036022481848704
42,8,9691.978487631448
41,30,19746.008614518367
33,12,9930.824171716911
37,10,17784.694180844446
37,19,20445.097623812926
56,8,9686.41419725522
33,28,15982.151624679695
41,14,18267.62350180293
39,2,3167.2763339070098
42,16,10170.171015375035
25,15,10351.348077410345
50,24,24603.700813864118
54,4,9336.332006806719
40,18,20621.3607919582
30,16,16604.759924590897
40,32,18811.455907053205
41,8,20879.165918585444
24,37,25052.2470609055
23,8,11183.487600813669
27,0,3264.5888014257403
36,10,6498.6418219912575
35,27,11702.55899509072
37,0,6311.6920712698875
39,5,10622.76523449059
57,37,15331.302559920217
39,23,21003.014978306834
31,26,22119.117860924584
52,35,25506.056980948077
27,32,25021.52856646697
40,1,1046.0785433414576
39,9,18973.02517781875
44,7,9227.64704084326
40,36,20627.131627838215
26,12,7717.29207141838
48,4,10264.912107910006
29,8,6483.731602025616
27,34,17690.56077843694
28,12,3042.6172460402504
46,27,22947.34027209607
24,0,9583.698302439032
54,29,19393.771448457028
24,28,22059.531931179652
42,33,26613.71781990564
47,39,32455.027776531882
56,34,27712.91375189929
48,37,29020.32271947946
40,36,31124.5149214229
41,17,18314.384170299763
30,34,23651.2434507912
33,8,12169.66237104574
37,37,20326.7143443918
40,13,13434.137362236452
27,38,34667.337287796516
22,17,10771.982783668383
52,36,21097.129751564946
55,34,32031.42010183614
27,3,3493.158259228684
51,11,13133.331427105346
48,31,24030.668207734223
42,17,16273.68013588079
51,21,24145.662581774395
41,19,6965.497700274887
38,9,14881.49603974656
35,10,17480.334544499005
22,9,8586.26680092524
42,29,26684.551336043503
49,23,32945.15262418907
32,5,14576.55104900165
55,27,21820.531389782223
38,19,9222.716042949647
47,16,14944.845699113052
40,16,19588.232239174416
32,16,16565.820625067045
44,35,19930.243255031473
41,33,30737.60242179131
57,39,27936.091264231098
56,35,19685.51466374566
28,9,6172.891197894384
24,37,18470.225611514947
29,16,25773.714125942417
41,28,19390.93630175534
35,9,11088.661138800191
36,32,18153.03873420124
54,4,12464.926606836896
52,14,16808.722156492346
38,2,11768.412223873165
39,17,21273.679680651618
32,15,17431.63486135304
36,12,14012.186262054363
51,0,10393.3491715206
23,22,22824.357664600055
41,32,17355.320072363713
48,14,12002.086802765967
57,18,10901.192148176324
49,9,5740.249143981914
22,25,12188.114312547643
51,21,21630.178233235074
47,7,20779.228977521194
50,12,9527.845696991331
33,2,5531.28679645006
39,20,17799.63026150702
37,12,13185.910164476149
22,27,17028.771338176688
59,19,19689.992973947243
52,20,22249.386467455453
55,36,22745.191162791245
46,38,32502.20441218436
52,6,4271.296960054174
31,24,19566.526097478207
29,37,19211.28376885529
29,2,14823.68149148811
38,12,8043.695382342584
49,6,16822.264780462883
59,29,18786.04411724625
24,26,23065.339649610254
56,13,9320.87258168888
30,6,5590.393449929805
54,37,26365.15041415893
23,38,21449.76771726423
53,8,4636.225423176903
42,31,23222.856399561148
46,32,29060.405792709385
51,26,20070.73642350716
57,36,18355.24314269182
41,34,19085.498907623965
28,0,7027.283413290759
38,2,9879.452953591073
57,34,25938.167132164403
49,4,7698.290082190978
23,37,29741.70879092184
40,19,19449.328212639575
30,3,1390.494769426834
42,11,22091.6475691303
58,14,18347.967747185226
50,17,18751.610736481445
42,38,23582.586890095212
36,32,27707.33251240992
41,28,26187.89539987031
33,21,16910.019540434736
59,32,20485.21646591265
31,33,24066.077811761526
50,38,32057.722548249272
38,12,12947.702632234048
41,33,25130.37777066249
53,27,21774.89377115456
45,6,4844.091692223699
51,31,31319.07137541926
37,32,19742.63813751537
41,8,13645.37343918219
32,8,16466.41859131737
54,4,12969.863292134467
55,39,29108.385753507202
53,14,16409.3285294785
23,8,6116.838866971172
38,21,22453.8287456756
27,1,8766.898798425631
50,6,14702.545375134763
58,22,25900.906485780575
32,29,23133.68537855961
52,18,21253.45227846609
54,21,19259.703187674622
54,34,18807.523162053178
57,27,22835.98291815295
26,14,16410.575421035588
23,13,21307.353769523652
46,31,26297.202085759025
23,6,8174.164260572501
32,38,28059.88468244076
28,7,4639.790317594304
53,23,6619.489492269153
22,24,21820.058067137245
28,34,18019.44797570574
28,37,16691.63330671536
35,10,5213.066343959238
50,35,17064.992077311945
37,16,17973.900855482138
22,31,8461.396676051689
50,21,21230.575259914254
55,22,18483.482152669734
54,20,16779.074197410475
40,21,22254.70011659288
43,14,19228.842071695282
45,31,23889.73472411527
32,27,20637.790731316192
30,18,16093.580960713261
34,34,19771.210003139764
52,7,22609.094095420587
22,9,19340.315055769635
52,39,17758.65594774106
53,5,6436.996753793081
39,36,28335.753287751733
58,29,26123.862259183312
48,1,-131.72785731600925
58,23,25236.487511152518
34,15,17567.716666802127
59,27,11036.281897577524
47,34,31252.21923106183
46,14,9486.966227318191
29,39,28366.69963492971
53,24,18804.778905890787
58,14,10380.905231524204
33,21,11850.307634236198
56,20,13712.250594223548
36,10,12183.314879274883
39,1,302.9225278632157
36,19,18863.959196532127
23,24,9047.842363245793
29,19,22952.034557741314
29,23,12187.274273462064
38,31,23792.939392561788
41,17,21631.84049976908
25,1,10434.137588720627
40,24,19422.81912261185
27,8,5113.989609372115
39,38,17468.163150236804
42,9,8764.14355219
48,11,16221.767510669064
33,30,26954.56187577966
26,28,22583.53554310972
36,9,4097.07025299948
40,8,4435.8694871815105
24,33,32070.04240071023
56,30,22620.955637189774
28,22,19510.85199836085
35,14,9602.173508469765
48,8,13885.50964223464
36,19,22447.202969700786
35,34,21572.159629573653
54,13,13331.159080325684
51,18,17229.625932446314
45,9,11064.70679184902
29,35,21389.850208436517
31,16,16923.16567100755
55,25,25044.35246049975
47,10,13132.272402308714
34,33,34092.45260840315
56,30,22357.53907718095
25,36,24041.152235514182
52,7,4293.021527293172
27,10,13778.526085389933
57,7,10615.597666599042
28,30,27948.78348486281
26,8,6141.093430704183
55,9,14112.360290579392
54,19,8847.511165908676
33,11,666.8099441946306
46,7,17471.547794581653
56,3,14782.498013241984
54,11,14932.291066725356
30,1,8185.276325740014
57,27,22293.850248035684
58,5,14283.300500365196
49,28,24364.810382301323
45,34,19677.363296156185
44,22,15910.075240190099
24,4,8119.810297820137
29,27,18779.23626659635
45,29,21850.031427173417
27,11,3169.0718731886727
28,21,11471.632091701606
41,14,10162.755935934805
48,12,6289.448823290485
54,1,10956.736986626325
23,25,25431.425906376357
46,20,12494.862602148853
